"maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at"
"BMW","X3",169680,135,"2012-06-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,16800,"2018-04-01"
"BMW","X3",182218,190,"2013-03-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,18700,"2018-08-01"
"BMW","X3",116168,190,"2013-05-01","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22800,"2018-04-01"
"BMW","X1",233114,100,"2010-02-01","diesel","black","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8100,"2018-07-01"
"BMW","X1",124597,100,"2012-03-01","diesel","beige","suv",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10000,"2018-04-01"
"BMW","X3",172437,135,"2012-04-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,18100,"2018-04-01"
"BMW","X3",157625,135,"2012-06-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17000,"2018-04-01"
"BMW","X3",67211,140,"2014-11-01","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,23200,"2018-04-01"
"BMW","X5",72664,160,"2014-08-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,34500,"2018-04-01"
"BMW","X3",111368,120,"2011-05-01","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,17400,"2018-04-01"
"BMW","X3",178811,105,"2014-11-01","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12600,"2018-07-01"
"BMW","X3",131789,100,"2013-03-01","diesel","brown","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14300,"2018-04-01"
"BMW","X3",131931,120,"2012-01-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,17000,"2018-04-01"
"BMW","X5",129317,230,"2015-12-01","hybrid_petrol","blue","suv",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,46300,"2018-04-01"
"BMW","X3",117297,135,"2013-08-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,22300,"2018-05-01"
"BMW","X3",166934,135,"2013-03-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17800,"2018-07-01"
"BMW","X1",159393,160,"2013-06-01","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13400,"2018-05-01"
"BMW","X3",182914,190,"2013-03-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,17900,"2018-09-01"
"BMW","X5 M",107244,280,"2014-08-01","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,44300,"2018-05-01"
"BMW","X1",192275,100,"2012-01-01","diesel","black","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9300,"2018-05-01"
"BMW","X3",102735,135,"2013-05-01","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18000,"2018-05-01"
"BMW","X5",131069,155,"2009-09-01","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,14900,"2018-05-01"
"BMW","X3",151652,120,"2011-06-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,15800,"2018-05-01"
"BMW","X1",163484,85,"2014-10-01","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10600,"2018-05-01"
"BMW","X1",165199,130,"2009-10-01","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,12000,"2018-05-01"
"BMW","X3",161729,100,"2014-05-01","diesel","brown","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13800,"2018-05-01"
"BMW","X3",175485,140,"2014-10-01","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,19600,"2018-05-01"
"BMW","X3",148769,135,"2013-12-01","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,19600,"2018-06-01"
"BMW","X1",171677,100,"2013-08-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13600,"2018-05-01"
"BMW","X5",167489,180,"2010-11-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21500,"2018-05-01"
"BMW","X3",52716,120,"2014-06-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,23500,"2018-05-01"
"BMW","X1",145455,105,"2010-08-01","diesel","black","suv",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,11800,"2018-05-01"
"BMW","X5",59883,190,"2015-03-01","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,46500,"2018-05-01"
"BMW","X1",191958,100,"2011-08-01","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"2018-05-01"
"BMW","X6",47417,230,"2016-07-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,59300,"2018-05-01"
"BMW","X3",182391,190,"2013-03-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,17900,"2018-06-01"
"BMW","X3",146529,110,"2015-07-01","diesel","white","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18600,"2018-05-01"
"BMW","X1",80061,135,"2014-11-01","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16800,"2018-05-01"
"BMW","X3",108628,140,"2014-05-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,26700,"2018-05-01"
"BMW","X1",145046,135,"2013-07-01","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14900,"2018-05-01"
"BMW","X5",26128,160,"2014-08-01","diesel","white","suv",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35600,"2018-05-01"
"BMW","X3",128281,135,"2013-05-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17700,"2018-05-01"
"BMW","X3",79569,100,"2014-05-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16700,"2018-05-01"
"BMW","X3",77356,105,"2013-01-01","diesel","black","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22900,"2018-05-01"
"BMW","X5",91975,155,"2012-03-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,24200,"2018-05-01"
"BMW","X3",180606,110,"2005-12-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6600,"2018-05-01"
"BMW","X5",125864,190,"2014-07-01","diesel","grey","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,30900,"2018-05-01"
"BMW","X4",27264,140,"2015-11-01","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35300,"2018-05-01"
"BMW","X1",119398,100,"2010-05-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,10800,"2018-05-01"
"BMW","X6",150500,225,"2012-01-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23300,"2018-05-01"
"BMW","X1",138122,85,"2013-07-01","diesel","silver","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,13100,"2018-05-01"
"BMW","X5",150525,190,"2014-07-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,33300,"2018-05-01"
"BMW","X3",117115,135,"2013-10-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,22300,"2018-05-01"
"BMW","X1",89668,105,"2014-04-01","diesel","white","suv",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,19000,"2018-08-01"
"BMW","X5",96985,160,"2014-07-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,32700,"2018-09-01"
"BMW","X3",104753,135,"2013-10-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,16800,"2018-05-01"
"BMW","X5",127082,190,"2014-05-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,39300,"2018-05-01"
"BMW","X5",101042,225,"2010-08-01","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,23800,"2018-05-01"
"BMW","X3",154812,135,"2013-08-01","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19500,"2018-05-01"
"BMW","X3",27253,190,"2015-10-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,42400,"2018-05-01"
"BMW","X3",72760,120,"2012-08-01","diesel","silver","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,21100,"2018-05-01"
"BMW","X5",151480,190,"2013-12-01","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,33600,"2018-05-01"
"BMW","X4",25830,140,"2016-06-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,34500,"2018-05-01"
"BMW","X1",11429,85,"2017-01-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,19800,"2018-06-01"
"BMW","X5",140084,280,"2014-04-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,43800,"2018-08-01"
"BMW","X3",56199,105,"2014-01-01","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18800,"2018-08-01"
"BMW","X5",100943,190,"2014-06-01","diesel","grey","suv",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,30500,"2018-05-01"
"BMW","X1",89766,100,"2013-01-01","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,13300,"2018-05-01"
"BMW","X1",187698,100,"2012-09-01","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9900,"2018-05-01"
"BMW","X1",94545,100,"2012-07-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10900,"2018-05-01"
"BMW","X5",128550,280,"2014-05-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,44700,"2018-06-01"
"BMW","X5 M",110292,155,"2013-03-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,26500,"2018-05-01"
"BMW","X1",92869,105,"2012-09-01","diesel","black","suv",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14600,"2018-05-01"
"BMW","X5",188067,230,"2014-06-01","diesel","grey","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,35500,"2018-05-01"
"BMW","X5",41367,160,"2015-05-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,42700,"2018-05-01"
"BMW","X3",140829,135,"2013-04-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,19900,"2018-05-01"
"BMW","X1",135492,85,"2013-08-01","diesel","blue","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"2018-05-01"
"BMW","X3",138259,160,"2007-10-01","diesel","blue","suv",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,8300,"2018-05-01"
"BMW","X3",73565,190,"2014-06-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,28000,"2018-05-01"
"BMW","X3",126248,140,"2014-10-01","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,20900,"2018-08-01"
"BMW","X3",107946,140,"2014-05-01","diesel","white","suv",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,23700,"2018-05-01"
"BMW","X6 M",90157,190,"2015-05-01","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,48800,"2018-05-01"
"BMW","X3",66230,135,"2014-05-01","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,23300,"2018-05-01"
"BMW","X5",100304,230,"2014-02-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,41300,"2018-05-01"
"BMW","X3",122543,190,"2014-06-01","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26200,"2018-05-01"
"BMW","X4",27446,120,"2016-02-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,33500,"2018-08-01"
"BMW","X1",189552,120,"2012-03-01","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,11700,"2018-05-01"
"BMW","X3",116893,135,"2014-02-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,17600,"2018-05-01"
"BMW","X5",155115,160,"2015-02-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,33300,"2018-05-01"
"BMW","X1",127544,120,"2012-06-01","diesel","white","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8100,"2018-05-01"
"BMW","X1",106800,105,"2013-10-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,14200,"2018-05-01"
"BMW","X3",132100,120,"2013-01-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,19000,"2018-05-01"
"BMW","X3",256418,110,"2005-03-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5300,"2018-05-01"
"BMW","X3",213076,130,"2009-04-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,11200,"2018-05-01"
"BMW","X5",161200,190,"2014-09-01","diesel","blue","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,36100,"2018-05-01"
"BMW","X3",102056,135,"2013-01-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,21700,"2018-05-01"
"BMW","X3",193144,100,"2013-02-01","diesel","grey","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13700,"2018-05-01"
"BMW","X3",167354,190,"2013-09-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19400,"2018-05-01"
"BMW","X1",141120,105,"2013-03-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,14000,"2018-05-01"
"BMW","X4",53113,120,"2015-09-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,35200,"2018-05-01"
"BMW","X3",192904,105,"2013-06-01","diesel","beige","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12100,"2018-05-01"
"BMW","X3",90810,120,"2011-05-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,14800,"2018-05-01"
"BMW","X3",101368,135,"2014-02-01","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26700,"2018-05-01"
"BMW","X3",155034,120,"2012-10-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19300,"2018-05-01"
"BMW","X3",120395,140,"2014-09-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,26400,"2018-05-01"
"BMW","X3",84304,140,"2014-10-01","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,27300,"2018-05-01"
"BMW","X3",136860,135,"2014-03-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,19300,"2018-05-01"
"BMW","X3",132245,100,"2012-06-01","diesel","blue","suv",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12400,"2018-05-01"
"BMW","X1",166020,130,"2010-01-01","diesel","black","suv",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13100,"2018-05-01"
"BMW","X3",46409,135,"2014-04-01","diesel","silver","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22800,"2018-05-01"
"BMW","X3",248855,135,"2013-01-01","diesel","white","suv",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,15800,"2018-05-01"
"BMW","X3",123577,140,"2015-03-01","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,21700,"2018-05-01"
"BMW","X4",185936,140,"2015-01-01","diesel","red","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,30300,"2018-05-01"
"BMW","X5",167199,180,"2010-11-01","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,20500,"2018-05-01"
"BMW","X5",104680,190,"2014-05-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,35900,"2018-05-01"
"BMW","X1",144341,100,"2012-07-01","diesel","blue","suv",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9600,"2018-05-01"
"BMW","X5 M",38919,190,"2014-05-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,50000,"2018-05-01"
"BMW","X1",87335,105,"2013-07-01","diesel","black","suv",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,16500,"2018-05-01"
"BMW","X1",82406,100,"2013-07-01","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14200,"2018-05-01"
"BMW","X3",60529,135,"2014-07-01","petrol","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32200,"2018-05-01"
"BMW","X3",137468,135,"2013-04-01","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,16700,"2018-05-01"
"BMW","X5",114520,190,"2014-01-01","diesel","black","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,35400,"2018-08-01"
"BMW","X3",126655,135,"2012-05-01","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15200,"2018-08-01"
"BMW","X3",166161,140,"2014-05-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,23000,"2018-08-01"
"BMW","X1",156657,100,"2011-09-01","diesel","grey","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10500,"2018-05-01"
"BMW","X1",54723,85,"2013-05-01","diesel","brown","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,14200,"2018-05-01"
"BMW","X1",171831,100,"2013-02-01","diesel","white","suv",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13600,"2018-05-01"
"BMW","X3",145533,140,"2014-07-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22700,"2018-05-01"
"BMW","X3",188195,135,"2013-06-01","diesel","white","suv",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,14300,"2018-08-01"
"BMW","X1",119298,105,"2012-03-01","diesel","black","suv",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,12500,"2018-05-01"
"BMW","X5",95657,190,"2014-07-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,41600,"2018-05-01"
"BMW","X3",99369,135,"2013-04-01","diesel","silver","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,17300,"2018-05-01"
"BMW","X3",165288,120,"2013-06-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,16100,"2018-05-01"
"BMW","X5 M",220471,155,"2012-01-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,21200,"2018-05-01"
"BMW","X3",163236,135,"2012-06-01","diesel","blue","suv",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,15800,"2018-05-01"
"BMW","X1",114794,105,"2014-04-01","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5500,"2018-05-01"
"BMW","X3",91380,135,"2013-01-01","diesel","silver","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15700,"2018-07-01"
"BMW","X5",70592,230,"2014-06-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,39400,"2018-05-01"
"BMW","X5 M50",62779,280,"2014-09-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,49900,"2018-05-01"
"BMW","X1",165275,160,"2012-11-01","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,14300,"2018-05-01"
"BMW","X5",91235,155,"2012-03-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,23900,"2018-05-01"
"BMW","X4",90853,140,"2014-10-01","diesel","silver","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,32200,"2018-05-01"
"BMW","X3",149057,110,"2006-06-01","diesel","green","suv",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6300,"2018-05-01"
"BMW","X1",75931,150,"2012-05-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16200,"2018-05-01"
"BMW","X3",244321,110,"2005-09-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6800,"2018-05-01"
"BMW","X5",154036,230,"2014-07-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,38400,"2018-05-01"
"BMW","X3",96062,135,"2011-06-01","diesel","blue","suv",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,17400,"2018-05-01"
"BMW","X1",43657,135,"2013-05-01","diesel","grey","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13400,"2018-07-01"
"BMW","X6",128629,225,"2014-05-01","diesel","white","suv",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,36100,"2018-05-01"
"BMW","X5",29556,190,"2014-04-01","diesel","grey","suv",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,35800,"2018-09-01"
"BMW","X1",175799,120,"2013-01-01","diesel","white","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12500,"2018-05-01"
"BMW","X3",145047,230,"2012-08-01","diesel","blue","suv",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22100,"2018-05-01"
"BMW","X5 M50",153695,280,"2014-06-01","diesel","white","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,48800,"2018-05-01"
"BMW","X3",99278,100,"2013-06-01","diesel","brown","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,16500,"2018-05-01"
"BMW","X1",168996,100,"2010-11-01","diesel","brown","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5800,"2018-05-01"
"BMW","X3",79685,190,"2014-02-01","diesel","black","suv",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,"2018-05-01"
"BMW","X3",75616,110,"2015-05-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,21400,"2018-05-01"
"BMW","X5",55366,190,"2015-08-01","diesel","grey","suv",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,34200,"2018-05-01"
"BMW","X1",194345,105,"2014-11-01","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,12800,"2018-05-01"
"BMW","X5",216727,225,"2010-10-01","diesel","brown","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20200,"2018-05-01"
"BMW","X1",88894,160,"2013-07-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,17100,"2018-06-01"
"BMW","X5",78211,190,"2014-10-01","diesel","black","suv",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,37400,"2018-05-01"
"BMW","X3",131694,140,"2014-05-01","diesel","white","suv",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,21800,"2018-05-01"
"BMW","X3",151971,110,"2014-07-01","diesel","black","suv",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,16200,"2018-08-01"
"BMW","X3",283612,110,"2005-10-01","diesel","black","suv",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5200,"2018-06-01"
"BMW","X4",136235,140,"2014-12-01","diesel","red","suv",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,32100,"2018-06-01"
"BMW","X1",110778,150,"2010-02-01","diesel","black","suv",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,13000,"2018-09-01"
"BMW","X3",163203,135,"2011-08-01","diesel","brown","suv",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,14500,"2018-06-01"
